domain,ref,gen,stem,ok,tts_model,formal_subset,mcd_db,mcd_db_librosa,f0_rmse_cents,f0_rmse_cents_raw,f0_fpe_cents,f0_gpe,f0_mae_hz,n_dtw_frames,n_f0_frames_used,fastdtw_dist
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_20.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_20.wav,sample_20,True,mmstts,,8.71883839356144,555.4363806872143,550.026698916231,677.333969720405,170.07223799018033,0.6652078774617067,34.62541630695223,642,457,75228.9053949827
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_21.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_21.wav,sample_21,True,mmstts,,9.436771893817603,651.8142007953395,612.7289291801188,656.817882410092,154.6943314527161,0.7303370786516854,40.672428883311085,581,356,70142.87203173515
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_22.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_22.wav,sample_22,True,mmstts,,8.77036259146282,696.7229228602116,383.6319171733455,905.9164882974645,157.7539901447001,0.918918918918919,50.21639013583472,378,111,46625.17977680598
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_23.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_23.wav,sample_23,True,mmstts,,10.931103078512988,644.6334933449587,446.852372650671,859.4915759160695,205.85496633836772,0.9277310924369748,52.327406621358,783,595,95672.83242590206
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_24.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_24.wav,sample_24,True,mmstts,,11.249230980279547,744.9076527849834,852.415242827234,993.0839313668092,150.54607039788777,0.7610993657505285,78.59441535558244,704,473,99554.0348687356
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_25.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_25.wav,sample_25,True,mmstts,,9.981926853994954,635.304155806414,540.3024494720881,1178.0452439367527,163.43169613925178,0.9730094466936572,63.857942963009755,1240,741,151174.2423435482
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_26.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_26.wav,sample_26,True,mmstts,,10.113607219619228,722.0425420238984,511.71047711325565,642.8360528902572,168.98315639207883,0.6740196078431373,33.92360459372029,789,408,109672.99917189567
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_27.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_27.wav,sample_27,True,mmstts,,11.981430629857943,763.738403635093,663.9751061133707,735.9417731356702,183.23423673276986,0.7208201892744479,44.942507221206576,892,634,140186.72743268707
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_28.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_28.wav,sample_28,True,mmstts,,12.117241945796561,658.0632175461483,580.364106082528,813.2005498177995,197.85752020268674,0.8801169590643275,51.44107362751902,587,342,103683.49573816129
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_29.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_29.wav,sample_29,True,mmstts,,9.029013304078996,664.0853044270251,622.8673327046727,623.0389764320367,195.27119708960487,0.7582417582417582,39.42460820779065,436,364,55685.75676767801
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_3.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_3.wav,sample_3,True,mmstts,,13.380134853348645,637.2805451210805,706.7204412543791,801.3684691658957,174.4033560502327,0.7890410958904109,47.129891309142614,2059,1095,263723.7009319578
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_30.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_30.wav,sample_30,True,mmstts,,9.983917907942537,615.5709307477105,461.82245347029294,1057.9000951353275,177.82128472625521,0.9170182841068917,55.988577658828525,1537,711,205763.52885783985
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_31.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_31.wav,sample_31,True,mmstts,,11.426548800604971,785.5229436402443,531.3450645472716,531.9929812579107,182.5956659877389,0.4956949569495695,31.38312287996679,1286,813,197053.315455661
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_32.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_32.wav,sample_32,True,mmstts,,12.621115668594655,613.0406220341833,386.6852258671656,441.06462442227945,155.6961402460112,0.37900874635568516,22.903394186654918,900,343,126350.59758935723
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_33.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_33.wav,sample_33,True,mmstts,,13.381291591712971,759.9858663191268,420.5457271122497,532.0480266682146,189.74657565313214,0.6161790017211703,29.431872484473196,800,581,124511.3081845956
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_34.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_34.wav,sample_34,True,mmstts,,13.501470304352084,626.0178758046133,733.2855754595727,733.4726649628477,201.2531550186122,0.6584507042253521,46.15987315317453,714,568,94891.76313504826
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_35.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_35.wav,sample_35,True,mmstts,,12.005694567514634,625.161909590382,434.7191144425835,709.5342903897733,166.01985710230844,0.7818791946308725,35.77386881213876,1168,894,162009.50294046936
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_36.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_36.wav,sample_36,True,mmstts,,16.76225678660399,708.5491927152588,565.2306908797729,570.1836640812276,191.21528058753745,0.6924708377518558,37.374677438282795,1208,943,192141.28283395898
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_37.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_37.wav,sample_37,True,mmstts,,9.553690973085574,561.1070466872233,336.9414219904946,1019.2469939260953,254.88633534062717,0.9863945578231292,63.91978726874714,743,294,91168.5552648589
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_38.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_38.wav,sample_38,True,mmstts,,8.186846971059632,610.0020821507621,268.1284659071034,805.1002525459003,207.9287659885301,0.958656330749354,47.917713156332006,1057,387,120631.43541864597
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_39.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_39.wav,sample_39,True,mmstts,,12.368743825130048,562.2293472448785,873.1880981917798,1008.1657813116643,201.3900214258106,0.8521739130434782,53.266278320839476,426,230,60222.19005670554
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_4.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_4.wav,sample_4,True,mmstts,,10.366407723548976,559.2232764634625,658.6968054971263,873.1546015085474,145.73007883013645,0.6642201834862386,43.184609177474954,1290,545,174294.28992876614
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_40.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_40.wav,sample_40,True,mmstts,,16.264619820859064,846.7473542755083,423.2683416763261,1532.949358063774,289.23551029460987,0.9970149253731343,174.75847390328727,962,670,164698.11579482592
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_41.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_41.wav,sample_41,True,mmstts,,11.075491201417625,719.9114320943162,640.5597688761613,858.8015536568286,174.12068680712935,0.7226074895977809,61.26863054637695,914,721,144910.73837635756
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_42.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_42.wav,sample_42,True,mmstts,,14.993189877245303,759.2347156412599,1074.749064049239,1134.687608005116,159.12513398480476,0.7911392405063291,89.66845362763033,662,474,114348.60010113071
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_43.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_43.wav,sample_43,True,mmstts,,12.739966919457217,692.9073921413501,1073.7223327341524,1206.444754121189,166.33343880386303,0.8933823529411765,104.1022830036368,377,272,77169.68606608047
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_44.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_44.wav,sample_44,True,mmstts,,15.990239828211648,805.701839414338,689.0477736092887,1011.8556271647477,170.04234859925958,0.8267875125881168,87.23632704548834,1404,993,258014.09125412142
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_45.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_45.wav,sample_45,True,mmstts,,15.050161158972019,689.5800898934249,454.5829031358222,717.6411427462026,182.64898924981154,0.7542430414120842,53.32736079340735,1844,1473,306647.26565981016
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_46.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_46.wav,sample_46,True,mmstts,,16.403299401566496,858.6266873073424,778.8931505876309,973.8610797631947,141.7750628476969,0.896551724137931,91.40831304486208,802,174,147991.0493726333
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_47.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_47.wav,sample_47,True,mmstts,,11.82271000473715,714.2165291045249,491.4790782928004,567.7373594380347,186.1113620178128,0.7310513447432763,37.911347218671004,1497,409,254872.1307559575
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_48.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_48.wav,sample_48,True,mmstts,,14.15138778230205,749.9132412131326,514.8144964899344,673.4888951638504,174.9609281198343,0.6961414790996785,46.97236301660448,1051,622,166584.84948523276
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_49.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_49.wav,sample_49,True,mmstts,,11.241082459535939,732.2862377774268,776.7662892583827,782.5935132763269,172.64143306850718,0.6224489795918368,50.596944522681085,1024,294,146584.30210693483
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_5.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_5.wav,sample_5,True,mmstts,,9.678795890659654,626.5761760545295,797.6795073729403,817.827935499,161.25727510314215,0.6101295641931684,47.93318990825402,1299,849,165913.9392515641
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_50.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_50.wav,sample_50,True,mmstts,,9.915713508295246,544.5841473792063,923.8882927416638,1011.8693353095655,161.82602234132443,0.7639821029082774,55.61948039942711,4150,1788,652903.4580739355
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_51.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_51.wav,sample_51,True,mmstts,,10.605259632364607,550.3593455363865,704.4517118930235,868.6102931937114,190.05293952236198,0.8353018372703412,47.30235837030863,2578,1524,325570.0045056606
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_52.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_52.wav,sample_52,True,mmstts,,11.683148766165269,647.400625541125,436.49758456773446,904.3709843634289,219.6989896391618,0.9067796610169492,50.77902569511716,1237,590,180881.06568523194
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_53.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_53.wav,sample_53,True,mmstts,,11.720924858017566,609.3192872577242,472.48591602953684,472.59036185659687,164.24873055677676,0.5146612740141557,26.967637444998612,1368,989,178687.63088567762
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_54.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_54.wav,sample_54,True,mmstts,,9.413954255226512,610.7334806489473,370.6436031312989,445.2530183266956,150.66420431231717,0.4864864864864865,22.659137850316558,1095,629,129119.28666195367
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_55.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_55.wav,sample_55,True,mmstts,,9.92087983884113,621.5648142405006,450.9779370429861,843.5190900928375,199.5857725538662,0.8712241653418124,44.911068127354156,965,629,129256.93550207141
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_56.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_56.wav,sample_56,True,mmstts,,10.223969428624205,623.0896845676336,559.9437223145827,776.534309495022,164.02668184625225,0.7175572519083969,37.757404552833485,1470,1048,192444.73565383404
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_57.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_57.wav,sample_57,True,mmstts,,11.761228897842996,675.2592655992438,724.7483623555063,755.9803735934978,181.51614895217452,0.7943632567849687,43.23810437894693,1403,958,193367.79533276733
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_58.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_58.wav,sample_58,True,mmstts,,12.049194577901593,637.0079636566473,533.3929277557833,538.1190967747227,184.67364183419156,0.6121256391526662,32.019154469603095,1665,1369,241556.75491953327
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_59.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_59.wav,sample_59,True,mmstts,,9.281447542067111,586.9253011807232,515.6296959640006,615.978532987491,193.22599947787523,0.7355982274741507,34.71800458814487,1128,677,122356.14463903802
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_6.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_6.wav,sample_6,True,mmstts,,10.634540708484224,653.4943131739631,478.7556557096234,663.6195189812762,177.57632072023776,0.703016241299304,38.41257838232909,695,431,89531.33128992267
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_7.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_7.wav,sample_7,True,mmstts,,15.26181225540148,718.3036531980199,776.383456247988,815.4215505779597,177.74621700930874,0.6714471968709257,50.53329089583492,1224,767,207337.2462669027
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_8.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_8.wav,sample_8,True,mmstts,,17.53041599456297,804.9088496790081,751.6117686465205,844.1265240373065,175.28209396723352,0.8239895697522817,66.68419739690312,985,767,153053.43119231574
Emotional,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/reference/sample_9.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Emotional/mushra_urduser_60samples_10per_emotion_mmstts/mushra_urduser_60samples_10per_emotion/generated/sample_9.wav,sample_9,True,mmstts,,8.807871724904919,647.6555817513315,564.4163000435195,592.7420220488751,164.64729098514817,0.6531007751937985,31.81484497239813,799,516,107011.7766822688
Formal,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/reference/fleurs_01.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/generated_edgetts/fleurs_01.wav,fleurs_01,True,edgetts,fleurs,7.02859894428323,567.541734157789,511.4655145069452,574.2117652194274,182.942724245834,0.6338028169014085,32.585341907996884,2034,1562,238147.15075479657
Formal,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/reference/fleurs_02.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/generated_edgetts/fleurs_02.wav,fleurs_02,True,edgetts,fleurs,7.107177937489416,564.6145944649965,445.85498927815837,521.9300778936145,165.83141981981362,0.5743825387708213,28.88823432461528,2219,1741,294478.37256561755
Formal,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/reference/fleurs_03.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/generated_edgetts/fleurs_03.wav,fleurs_03,True,edgetts,fleurs,8.495258781741077,683.0465688839166,601.4687560699341,625.1046081311384,167.11289434377773,0.6257007330746012,32.664701556932485,4159,2319,903807.4133277711
Formal,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/reference/fleurs_04.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/generated_edgetts/fleurs_04.wav,fleurs_04,True,edgetts,fleurs,7.187094107410794,566.2809314204103,443.8405062512557,660.8013889461747,153.69378578979976,0.7750213857998289,39.059525681506294,1477,1169,198074.61430315205
Formal,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/reference/fleurs_05.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/generated_edgetts/fleurs_05.wav,fleurs_05,True,edgetts,fleurs,8.36297786065113,676.2689435523198,428.09959087851786,428.14224630233247,159.78758549482575,0.38499690018598887,20.541931687717593,2118,1613,536562.0412007982
Formal,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/reference/fleurs_06.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/generated_edgetts/fleurs_06.wav,fleurs_06,True,edgetts,fleurs,6.746731127520582,624.1991935078878,566.6481706543319,578.1044020938838,158.65692233383797,0.4919093851132686,28.952865260579483,2925,2163,442610.33231531683
Formal,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/reference/fleurs_07.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Formal Tone/eval_fleurs_edgetts/generated_edgetts/fleurs_07.wav,fleurs_07,True,edgetts,fleurs,5.999183388040067,653.9079755949467,564.6894010526768,601.9097808934729,192.39321365180055,0.7221238938053097,34.63478247281051,1636,1130,223336.20334457114
